,2021/1/10,2021/1/22,2021/2/3,2021/2/15,2021/2/27,2021/3/11,2021/3/23,2021/4/4,2021/4/16,2021/4/28,2021/5/10,2021/5/22,2021/6/3,2021/6/15,2021/6/27,2021/7/9,2021/7/21,2021/8/2,2021/8/14,2021/8/26,2021/9/7,2021/9/19,2021/10/1,2021/10/13,2021/10/25,2021/11/6,2021/11/18,2021/11/30,2021/12/12,2021/12/24,2022/1/5,2022/1/17,2022/1/29,2022/2/10,2022/2/22,2022/3/6,2022/3/18,2022/3/30,2022/4/11,2022/4/23,2022/5/5,2022/5/17,2022/5/29,2022/6/10,2022/6/22,2022/7/4,2022/7/16,2022/7/28,2022/8/9,2022/8/21,2022/9/2,2022/9/14,2022/9/26,2022/10/8,2022/10/20,2022/11/1,2022/11/13,2022/11/25,2022/12/7,2022/12/19,2022/12/31,2023/1/12,2023/1/24,2023/2/5,2023/2/17,2023/3/1,2023/3/13,2023/3/25,2023/4/6,2023/4/18,2023/4/30
1,0.295754272,1.991046217,3.692541566,5.399958841,7.110806961,8.825031052,10.54285822,12.265604,14.00725993,15.82571256,17.57689954,19.23892552,20.84817077,22.39929622,23.87922459,25.21734533,26.3698492,27.32286591,28.17141823,28.99578584,29.81668199,30.64989651,31.5187957,32.49287583,33.63358931,34.99540163,36.52853345,38.11882348,39.68124278,41.17266633,42.6391583,44.12223403,45.55675099,46.87779981,48.08054032,49.17694266,50.12263394,50.89201027,51.53150401,52.10079359,52.61931317,53.2041167,53.89868802,54.64462113,55.42865127,56.32546415,57.47831869,59.05769208,61.07781836,63.41747425,65.88106348,68.37963028,70.83152572,73.19959898,75.52078087,77.80747936,79.96634797,81.91040885,83.6290443,85.21352561,86.74763324,88.24139582,89.67566965,91.08275826,92.52160533,94.00815755,95.44152797,96.79464277,98.10696774,99.38265903,100.6415548
2,0.374388805,1.679003407,2.965767977,4.235883469,5.494611109,6.748509779,8.003612407,9.263049033,10.47628224,11.43151612,12.31727098,13.21716141,14.15372274,15.0760129,15.91444168,16.63158981,17.25866626,17.84634087,18.36504949,18.78233879,19.17517647,19.65627595,20.20967717,20.78829512,21.37143664,22.00252952,22.73115073,23.60594982,24.64786194,25.77043505,26.88130712,27.96609653,29.01504664,30.04579415,31.06777042,32.03851644,32.92571658,33.77420856,34.61237951,35.47472595,36.3982264,37.38621736,38.39194079,39.41454254,40.47360961,41.57242601,42.6973258,43.85503853,45.03907346,46.22271893,47.39636272,48.57879263,49.79345183,51.06371105,52.36796103,53.65804474,54.87859665,56.00785243,57.04218873,58.00843144,58.91928551,59.77152622,60.53000021,61.11935183,61.55911149,61.88843645,62.20579076,62.5741659,62.94693817,63.26088706,63.49511362
3,0.559332684,3.195339124,5.839913837,8.492763483,11.14877144,13.8011032,16.44422126,19.07245561,21.69567249,24.28322502,26.87128232,29.44565702,32.0483517,34.74015852,37.46749527,40.15719948,42.86380407,45.6188179,48.4679153,51.46660709,54.56197449,57.63916756,60.65453783,63.70799523,66.88536002,70.17910165,73.56608393,76.96039838,80.23651221,83.36851001,86.42991806,89.44152084,92.42732456,95.36630121,98.17914112,100.912696,103.8781825,107.4037326,111.4881334,115.8359163,120.2240255,124.5993761,128.9190098,133.2124478,137.4976621,141.5753727,145.1209273,148.0631057,150.6821575,153.2166436,155.7130785,158.1767027,160.6089379,163.0424097,165.5396205,168.1322484,170.8101187,173.5167315,176.1749214,178.7701771,181.2800188,183.6133985,185.7111064,187.6337815,189.4155794,190.9818745,192.3412956,193.5737215,194.829778,196.1895636,197.7020783
4,3.134576713,-0.431532753,-4.017647545,-7.619900906,-11.23533411,-14.85837385,-18.48355933,-22.10930323,-25.77133592,-29.27255469,-32.73810626,-36.19550286,-39.54553866,-42.67659842,-45.48695414,-48.00103837,-50.39682981,-52.84524057,-55.32460151,-57.73836537,-60.01599179,-62.1360771,-64.14486992,-66.11823095,-68.10980263,-70.09398708,-72.02021991,-73.88554418,-75.77138814,-77.80531187,-80.05644299,-82.47832863,-84.99705372,-87.57671966,-90.29793434,-93.23273089,-96.36906268,-99.77691186,-103.4512423,-107.2750658,-111.2496739,-115.4301607,-119.831683,-124.4068558,-129.1136159,-133.8681264,-138.5731035,-143.1526445,-147.5731327,-151.8425989,-155.9512535,-159.8141745,-163.4959781,-167.079665,-170.5673702,-173.9536747,-177.3414348,-180.7965967,-184.3367751,-187.92146,-191.5620205,-195.360429,-199.361218,-203.5386352,-207.900016,-212.4639098,-217.1537448,-221.7937457,-226.3171873,-230.7718091,-235.1785291
5,1.513887051,0.707024146,-0.120596553,-0.966022981,-1.823423242,-2.686791569,-3.5522217,-4.422447033,-5.356815041,-6.403628593,-7.462851351,-8.50718244,-9.546106762,-10.62539442,-11.74495037,-12.9167136,-14.1521335,-15.45028191,-16.81745183,-18.2537175,-19.73118553,-21.17063406,-22.5134608,-23.79701584,-25.06394166,-26.28663399,-27.41435023,-28.43757458,-29.39296628,-30.35807134,-31.37041277,-32.41193362,-33.44896802,-34.48259449,-35.58941529,-36.81109602,-38.19215237,-39.75915905,-41.50080246,-43.35500775,-45.13747717,-46.77309304,-48.3616243,-49.96702912,-51.56037212,-53.07199679,-54.46765231,-55.74757718,-56.87533521,-57.90026677,-58.9534755,-60.02501801,-61.06315567,-62.04442598,-62.95230723,-63.82914841,-64.72394364,-65.66975661,-66.68932868,-67.75605986,-68.83049965,-69.92770049,-71.13462348,-72.46859443,-73.89771658,-75.4429788,-77.07196947,-78.74220117,-80.45081526,-82.24912726,-84.17181625
6,-1.468812815,-1.954502297,-2.422249058,-2.871564298,-3.302741833,-3.717492514,-4.12005744,-4.519418317,-4.908997626,-5.201954054,-5.453827424,-5.63358055,-5.791748132,-6.04138396,-6.471017787,-7.05691123,-7.72674135,-8.420280382,-9.099659553,-9.689985788,-10.10427062,-10.33419464,-10.27230653,-9.883534346,-9.276406791,-8.620007612,-7.986212315,-7.305017218,-6.57531086,-5.876870835,-5.3088085,-4.9412962,-4.78318034,-4.786347848,-4.755606987,-4.421087957,-3.865563625,-3.282399751,-2.647530815,-1.902338165,-1.051876294,-0.007091053,1.467020265,3.288426419,4.958606541,6.44000787,7.840873542,9.301476405,10.76250184,11.72901209,12.11940319,12.40411676,12.66652062,12.9072183,13.15020692,13.43237512,13.7242971,13.96037651,14.13848137,14.29556725,14.44196313,14.56435167,14.64804983,14.70048107,14.73576531,14.7457631,14.7333875,14.70243889,14.64881567,14.59301218,14.59821987
7,0.825073436,1.690556702,2.532713992,3.350716679,4.145271248,4.918041875,5.672768606,6.417085535,7.133874718,7.485569853,7.702339915,7.821633271,7.861896457,7.868233752,7.886308978,7.908635532,7.952243466,8.047104597,8.212244414,8.489141512,8.911982566,9.463539035,10.10674279,10.81879055,11.59241543,12.39198715,13.18477237,13.96590707,14.73243488,15.46453025,16.12041576,16.6279956,16.97149819,17.19585222,17.35458354,17.48271399,17.59225804,17.67463494,17.71267624,17.73489193,17.81274218,18.02307127,18.40721632,18.95152883,19.6136862,20.36133155,21.19548092,22.10201417,23.02953261,23.92882296,24.75586838,25.50889098,26.21581619,26.89898658,27.56208403,28.20040881,28.8021049,29.34573431,29.81551532,30.20375061,30.52035404,30.78608952,31.01614817,31.30839723,31.73700043,32.30831698,33.06302033,33.96487377,34.91533781,35.87930554,36.87588959
8,1.438720267,0.97805523,0.505943796,0.023615506,-0.468139787,-0.968076315,-1.474469185,-1.986158705,-2.521506481,-3.130642764,-3.808819006,-4.551096555,-5.309225689,-6.065913272,-6.826239028,-7.654851912,-8.597699161,-9.671647845,-10.83819232,-12.07641276,-13.38415193,-14.64471753,-15.81332731,-16.97020477,-18.13068343,-19.22227833,-20.18340579,-20.98079322,-21.64875025,-22.28338076,-22.96274601,-23.71902973,-24.55268713,-25.42300086,-26.26223916,-27.04435309,-27.79866103,-28.50843266,-29.12584478,-29.63728014,-30.06087801,-30.41026354,-30.65982537,-30.81040097,-30.89015335,-30.93885814,-30.97826679,-31.01566788,-31.05525379,-31.10384182,-31.15880632,-31.20595207,-31.27081191,-31.39420428,-31.6046936,-31.90357049,-32.27529607,-32.69070894,-33.12315033,-33.5571818,-33.99247723,-34.40930087,-34.75127326,-34.98060104,-35.06805494,-35.01317832,-34.86829236,-34.69845447,-34.54428284,-34.39914277,-34.23019746
9,-0.693923242,-0.659045154,-0.613388548,-0.562105167,-0.512541914,-0.473400775,-0.454031507,-0.460374541,-0.481476164,-1.001227868,-1.573699653,-2.159935752,-2.810914898,-3.54242698,-4.324459613,-4.918597734,-5.130159271,-4.921561447,-4.40909436,-3.690175076,-2.88322297,-1.968321942,-0.992290672,-0.060161401,0.706635409,1.297322075,1.739634095,2.066820194,2.343431112,2.648061462,3.101551253,3.773887918,4.667292956,5.705489956,6.822709009,8.043389064,9.402492281,10.97463338,12.74039072,14.53008945,16.22497667,17.85993421,19.49363383,21.12724283,22.68251599,24.11553717,25.41292267,26.51807114,27.47456591,28.361028,29.20782625,29.99211452,30.61304896,31.00815724,31.27629483,31.52804111,31.80162899,32.10689908,32.43034533,32.74674658,33.03875485,33.32646718,33.58739589,33.77530234,33.84821754,33.77418146,33.56596015,33.3025269,33.04900585,32.81278081,32.63232901
10,3.036747975,2.270864947,1.45948408,0.607348619,-0.280998415,-1.19981266,-2.141097237,-3.093698894,-4.101460436,-5.521194572,-6.939366602,-8.252010315,-9.320336776,-10.09152089,-10.61712388,-10.97917977,-11.29912197,-11.5635877,-11.73981076,-11.8020416,-11.88254053,-12.06368301,-12.34317999,-12.70922923,-13.14365959,-13.54632196,-13.85947785,-14.10631697,-14.36481854,-14.71139768,-15.12813431,-15.55350801,-15.95576526,-16.35645921,-16.803132,-17.3220672,-17.94356631,-18.67613769,-19.56238342,-20.64043732,-21.92900739,-23.37885975,-24.98468973,-26.69347651,-28.41059933,-30.0900892,-31.73080356,-33.26650127,-34.65593978,-35.91126638,-37.03221751,-37.99749489,-38.82278168,-39.52396232,-40.08658809,-40.55351357,-40.97293265,-41.32374329,-41.59801535,-41.8044281,-41.9973797,-42.28286491,-42.74258989,-43.35343633,-44.1166761,-45.11564033,-46.37773246,-47.86322315,-49.48313011,-51.06355543,-52.50053575
11,-0.682773067,-0.686008464,-0.674332016,-0.645465341,-0.598329766,-0.533028214,-0.449259967,-0.350783905,-0.238137736,-0.219867384,-0.260787752,-0.29677253,-0.27683094,-0.194904076,-0.171406596,-0.315978143,-0.581024402,-0.831454496,-0.91630197,-0.766052834,-0.363496557,0.257044949,1.051845895,1.990395664,3.037058618,4.133254698,5.224160107,6.250281836,7.152663923,7.889255388,8.425900317,8.740810772,8.833459229,8.781162697,8.692730142,8.635081162,8.586503687,8.496373514,8.297080747,7.930957035,7.398251392,6.757278664,6.020980933,5.172516261,4.3928329,3.942275224,3.859458065,4.107082449,4.613907808,5.263382701,5.990529864,6.810605643,7.705547639,8.54455578,9.185002969,9.602049959,9.848681489,9.929133326,9.851160179,9.712451191,9.593473097,9.563119791,9.648364734,9.823255167,10.01955192,10.17875605,10.29885689,10.42265817,10.67475217,11.35813345,12.59520073
12,-1.33918261,1.224444003,3.821521514,6.449972586,9.1023566,11.77117505,14.45043494,17.13683936,19.90738771,23.1485314,26.48884981,29.81792386,33.17597206,36.62709891,40.16848121,43.72010109,47.2776865,50.83988509,54.44604076,58.19830462,62.03037492,65.72942443,69.19729109,72.49948128,75.68739138,78.82238682,81.90929928,84.8156368,87.33643973,89.40604045,91.34719016,93.50152959,95.86294307,98.39633964,101.1960683,104.3905873,108.291109,112.8279451,117.9064593,123.3109253,128.8996797,134.5622266,140.1902794,145.8245064,151.5554675,157.167461,162.4763817,167.4337872,171.9933464,176.3674853,180.5786259,184.6298195,188.4715498,192.1080102,195.6710973,199.2080873,202.6834268,206.0547735,209.2928994,212.4242012,215.5038335,218.5230973,221.4262784,224.2098367,226.8676803,229.4096175,231.9344224,234.5556064,237.2453819,240.0188136,242.97769
13,3.491233189,4.376344565,5.251261759,6.117198105,6.970510508,7.807490868,8.621475501,9.399145774,10.0987744,10.535337,10.8372278,11.02947141,11.18395636,11.30756297,11.39878368,11.4765645,11.66882109,12.06549495,12.70831569,13.60173712,14.67425998,15.81237262,16.95157624,18.15445035,19.49607347,21.02278705,22.6476158,24.2540269,25.86184484,27.56840047,29.49148975,31.65682991,33.9318802,36.14805505,38.21128145,40.16589012,42.03712745,43.77717209,45.39446636,46.93437617,48.42575051,49.88522482,51.40849902,53.03216057,54.74821389,56.59187113,58.59449151,60.74481832,62.94475182,65.13007387,67.22109348,69.15176558,70.85482354,72.32312953,73.70107064,75.11783163,76.54240887,77.86384628,79.01428259,80.02614394,80.96512432,81.90775928,82.91935988,83.9931313,85.0088398,85.88740554,86.64787593,87.42957563,88.33881885,89.34996985,90.4137539
14,0.629705354,0.719014441,0.797772629,0.869010766,0.93760685,1.006744058,1.075617875,1.134058226,1.134408699,1.122954278,1.151966972,1.246391308,1.382353465,1.501253149,1.578909918,1.583696001,1.507371835,1.370255017,1.165114133,0.84109174,0.382419916,-0.132079733,-0.633019001,-1.135432807,-1.674352993,-2.191774698,-2.649484889,-3.054280197,-3.428475068,-3.827390442,-4.286009394,-4.790483869,-5.312814823,-5.839806055,-6.38108224,-6.919615295,-7.462298407,-8.029280238,-8.632993289,-9.232061394,-9.781718275,-10.29796743,-10.82826536,-11.3749868,-11.94568238,-12.5392263,-13.13153064,-13.71024376,-14.27590874,-14.8292922,-15.37886893,-15.90220128,-16.34746181,-16.67998275,-16.9317631,-17.15561171,-17.40739743,-17.69634271,-18.0030284,-18.30663105,-18.61741783,-18.97889032,-19.44882021,-20.05387438,-20.74852427,-21.48660882,-22.23535931,-23.01484479,-23.87536858,-24.80237409,-25.81314735
15,-0.200215492,-0.622459455,-1.053464813,-1.495452211,-1.950219125,-2.420195594,-2.909201282,-3.423050896,-3.980573488,-4.789389542,-5.659730146,-6.602941271,-7.671599186,-8.902734204,-10.35791841,-11.94718308,-13.65481353,-15.51076785,-17.38376145,-19.15807566,-20.95900417,-22.86144766,-24.82838833,-26.70293985,-28.41060767,-29.88102,-30.9841967,-31.81253131,-32.47800713,-33.06904386,-33.61332849,-34.10832756,-34.56329897,-34.98245479,-35.38551777,-35.81022876,-36.28997791,-36.83827881,-37.45791519,-38.14045136,-38.87162882,-39.64440553,-40.448472,-41.25192288,-42.00703716,-42.6780517,-43.26936316,-43.80070277,-44.28721515,-44.74431355,-45.18102926,-45.59098278,-45.99940746,-46.45598908,-46.98972873,-47.60063014,-48.24488527,-48.86977314,-49.46421656,-50.01310901,-50.51484259,-50.99251336,-51.44643105,-51.88312399,-52.32705677,-52.81110815,-53.35082312,-53.91910255,-54.4804647,-55.02239053,-55.55075474
16,0.121165251,2.406451237,4.695338291,6.98419974,9.267203619,11.5416078,13.80781621,16.07221266,18.3663055,20.60171357,22.74563208,24.80643859,26.87939531,29.0268932,31.25578988,33.467272,35.60633792,37.66946969,39.73135289,41.87627388,44.115335,46.41280901,48.73729749,51.14976807,53.73354451,56.61375964,59.82533225,63.2005594,66.52361589,69.69056476,72.75757901,75.80324226,78.79298795,81.63164384,84.23488504,86.61259025,89.18444317,93.07104405,98.1946665,103.6528605,109.0464607,114.4768851,120.0254001,125.6673816,131.6034683,137.7043749,143.23433,148.1214203,152.82498,157.5045542,162.0836516,166.4260018,170.4470777,174.1157262,177.5775835,180.9316118,184.1435683,187.1326594,189.8284295,192.2622832,194.5274805,196.7201809,198.919115,201.1913402,203.5512487,206.0416544,208.6754377,211.5284324,214.6294223,217.9100887,221.3066967
17,0.450971876,1.255383575,2.055337592,2.853049327,3.652397492,4.457040887,5.268363623,6.080009443,6.859066697,7.655188946,8.482910621,9.38420783,10.34998384,11.3127313,12.23630998,13.10828585,13.92888746,14.71829336,15.5123304,16.31898246,17.12611306,17.95328944,18.81370257,19.67184408,20.51162276,21.38333887,22.32270139,23.31223633,24.30374183,25.20174294,25.97338211,26.68100194,27.38206193,28.08235554,28.74072337,29.34386054,29.90440917,30.44567574,30.98545825,31.54233258,32.12794637,32.71086953,33.27097375,33.83179528,34.39902316,34.98257963,35.5968522,36.26416502,36.99391784,37.80795464,38.69588897,39.62996483,40.59306658,41.58979569,42.6163228,43.63565134,44.59723187,45.45100405,46.17478805,46.80112194,47.35645892,47.86286615,48.31944932,48.66515459,48.89471964,49.02967521,49.12785808,49.31294399,49.60078688,49.93570934,50.28802787
18,0.053680153,-0.15405576,-0.374966714,-0.608960533,-0.854085501,-1.107708148,-1.36764134,-1.636971828,-1.947760282,-2.257897241,-2.417423225,-2.436083783,-2.346890313,-2.178017382,-1.966752067,-1.718350538,-1.41593399,-1.062455992,-0.682619857,-0.368194583,-0.16000258,-0.04204722,0.010026443,0.002361056,-0.038006082,-0.084683338,-0.137662935,-0.205527696,-0.314414404,-0.467807057,-0.641389301,-0.817367336,-1.014376192,-1.243389277,-1.509080093,-1.917952721,-2.528459993,-3.359342845,-4.548400922,-6.426696327,-8.906358383,-11.15906166,-13.1217836,-15.01828871,-17.14709545,-19.4675081,-21.43119707,-22.98017162,-23.9890937,-24.47265874,-24.87763171,-25.26793067,-25.60673899,-25.90100283,-26.19004046,-26.52297967,-26.90605997,-27.32678822,-27.76473493,-28.21842688,-28.68876114,-29.19233409,-29.75182548,-30.37187219,-31.03887834,-31.70271144,-32.30137345,-32.74982489,-32.94984422,-32.89968552,-32.66348917
19,1.353258547,0.006121264,-1.351007755,-2.713856281,-4.08079238,-5.450096394,-6.821376418,-8.202773736,-9.649281898,-11.19279666,-12.67426388,-14.08877243,-15.40436129,-16.64057889,-17.88249149,-19.23358629,-20.69022596,-22.20521659,-23.73828448,-25.26588837,-26.88030409,-28.6641053,-30.55369639,-32.421358,-34.18530853,-35.80865156,-37.28083663,-38.65668241,-40.01837665,-41.4286888,-42.86010563,-44.23470598,-45.50756187,-46.73773926,-48.02651823,-49.40676745,-50.88989986,-52.51059889,-54.30117404,-56.28458933,-58.35511293,-60.34637049,-62.26850605,-64.14698481,-65.99557294,-67.77312221,-69.38652296,-70.6766237,-71.55980387,-72.21236546,-72.89544043,-73.66416652,-74.47229273,-75.25945229,-75.98061324,-76.6563049,-77.35342087,-78.09726452,-78.92762646,-79.82884196,-80.83534742,-82.00882139,-83.3756255,-84.91484936,-86.65105745,-88.56838601,-90.65486601,-92.88969011,-95.16804195,-97.31574361,-99.23352714
20,-4.486918505,-1.921552732,0.677207041,3.304942811,5.959483579,8.640749711,11.35284092,14.11115149,17.00635565,20.50623632,24.2439944,28.09892535,31.98808485,35.90724336,39.91382482,44.05884996,48.32114755,52.63868528,56.79435764,60.57298984,63.9326986,67.02699998,69.99752144,72.75733395,75.10924859,76.94278531,78.33908343,79.46573742,80.54041456,81.74230309,83.12441402,84.64833825,86.16043723,87.51987771,88.72707945,89.86779614,90.94678942,91.88916232,92.71120591,93.47565773,94.26636805,95.19631625,96.38866252,97.9060739,99.75811936,101.9062052,104.2980394,106.9090612,109.7257922,112.6806623,115.6903108,118.7504828,121.9291026,125.2483431,128.5773638,131.6635737,134.3069178,136.4910977,138.3362641,140.0317049,141.735395,143.5300766,145.3653464,147.2392247,149.3563592,151.9481819,155.1116938,158.8261961,162.9600416,167.2636414,171.4670457
21,1.172000017,-1.307996894,-3.804584782,-6.318979815,-8.853584883,-11.4083017,-13.98199076,-16.57310058,-19.19973284,-21.76985146,-24.20432433,-26.57621817,-28.86115784,-31.05476798,-33.13057863,-35.03344618,-36.73627904,-38.26311471,-39.71805189,-41.18575799,-42.67906001,-44.13057928,-45.46418831,-46.70733166,-47.88608186,-49.01619197,-50.12843592,-51.32367773,-52.67530481,-54.21311849,-55.91053609,-57.70588898,-59.59025303,-61.60266446,-63.76788409,-66.11533005,-68.81157996,-71.85888571,-75.12899274,-78.41965083,-81.81978171,-85.52990212,-89.53410368,-93.70741236,-97.96704644,-102.3169649,-106.6770271,-110.9057997,-115.0147234,-119.0306562,-122.8323044,-126.2791589,-129.4773129,-132.5867546,-135.6351376,-138.6204304,-141.6028925,-144.6126872,-147.6339351,-150.613623,-153.5165104,-156.3891039,-159.2473857,-162.0704776,-164.8654172,-167.5997703,-170.3039565,-172.9498988,-175.5594514,-178.1599898,-180.7648935
22,-0.124676927,0.304335816,0.738708078,1.17843348,1.623099234,2.070103422,2.514979268,2.952941022,3.38647365,3.845051686,4.328351225,4.808310998,5.246063988,5.557570215,5.532988026,5.069731339,4.284603194,3.341178581,2.261176359,0.992451069,-0.519030936,-2.380765844,-4.574450268,-6.955011785,-9.350273175,-11.72086923,-14.02686976,-16.2722484,-18.48245069,-20.5780267,-22.39329837,-23.8788775,-25.09580509,-26.0753992,-26.85356665,-27.41305611,-27.77659484,-28.01950281,-28.17221429,-28.27960224,-28.35266554,-28.37800929,-28.34441615,-28.30839428,-28.29712786,-28.33745979,-28.48133433,-28.70726551,-28.95306693,-29.21001211,-29.51482056,-29.85060416,-30.19125703,-30.52841043,-30.86403345,-31.14421099,-31.26821364,-31.19600131,-30.9687046,-30.68383925,-30.4075098,-30.14122951,-29.84786502,-29.53594399,-29.22765286,-28.91899356,-28.62897091,-28.34220523,-28.01490486,-27.64588562,-27.24692894
23,0.447539553,0.165761206,-0.117731031,-0.40168891,-0.687460804,-0.976755919,-1.271149157,-1.57512798,-1.907304015,-2.323728271,-2.708911973,-3.085038619,-3.449913782,-3.780264424,-4.122093503,-4.528480159,-4.981818305,-5.452147965,-5.898245597,-6.267473459,-6.561399804,-6.847277877,-7.120775879,-7.344989501,-7.510265632,-7.591156041,-7.5762786,-7.529102961,-7.565744276,-7.766952954,-8.157686337,-8.632734378,-9.094280436,-9.486029977,-9.791272535,-10.02069807,-10.15652769,-10.19972476,-10.29169094,-10.64018467,-11.20658439,-11.82787209,-12.60069845,-13.57650979,-14.76227901,-16.11243705,-17.55800704,-19.04152239,-20.33887861,-21.39474118,-22.32549674,-23.19473933,-24.01841172,-24.76446413,-25.38080248,-25.85569762,-26.21448562,-26.44808975,-26.56220546,-26.5214325,-26.32833484,-26.06788919,-25.80263293,-25.61025906,-25.59040357,-25.72060091,-25.90892982,-26.2430881,-26.78565961,-27.46206915,-28.11601729
24,0.559599276,0.062242512,-0.462295826,-1.0142441,-1.589963381,-2.18457866,-2.793536859,-3.405412747,-4.039721323,-4.900129917,-5.813475094,-6.752955309,-7.751578816,-8.890834868,-10.11412184,-11.34080242,-12.5913645,-13.91916347,-15.37507603,-17.00051046,-18.80106738,-20.81130912,-23.00251576,-25.23545535,-27.39474739,-29.43324331,-31.38669485,-33.27467185,-35.08264711,-36.78785296,-38.33355793,-39.65825478,-40.76658742,-41.77021357,-42.7556812,-43.76467477,-44.77799605,-45.68741802,-46.50940118,-47.24457485,-47.84345009,-48.29688488,-48.68490701,-49.11128502,-49.61799452,-50.14318682,-50.71202468,-51.43815251,-52.19937474,-52.96254435,-53.8093649,-54.74244128,-55.78549167,-56.89851985,-57.97603445,-58.97514179,-59.93964523,-61.01269945,-62.28479174,-63.69520947,-65.20650647,-66.78253995,-68.42889741,-70.18885282,-72.00970241,-73.79341866,-75.44226397,-76.92887702,-78.20291803,-79.36905296,-80.56044741
25,-2.418101345,-0.719076081,1.031784354,2.825934907,4.64394535,6.462056534,8.255893989,10.0087366,11.85196171,13.93970601,16.12544333,18.23712348,20.19576049,21.99454392,23.65703935,25.28667357,27.01873875,28.86231019,30.75624998,32.68783966,34.55174182,36.24029842,37.79677185,39.33407547,40.83860558,42.26787872,43.58618911,44.75181963,45.78057461,46.80076547,48.03813083,49.63934923,51.61792883,53.860591,56.17330391,58.47449791,60.8494924,63.36134322,65.97079968,68.53180483,70.89056626,73.10313443,75.28032451,77.46808819,79.6517952,81.80418898,83.92899535,86.01467032,87.99993654,89.75379224,91.12021875,92.02121832,92.51715432,92.64482545,92.5042056,92.23643103,91.86033995,91.41515219,90.91197755,90.39367632,89.87183019,89.37880321,88.96263687,88.65554659,88.467182,88.41104519,88.42030194,88.47101248,88.68858171,89.24326828,90.18444706
26,-2.383583851,-2.53247065,-2.675707009,-2.818341063,-2.963418316,-3.114288484,-3.271602442,-3.424831448,-3.524741714,-3.660206626,-3.780379455,-3.878694483,-3.977523523,-4.085937463,-4.203977437,-4.303368648,-4.367407474,-4.362839278,-4.258056138,-4.057819144,-3.758158722,-3.42448088,-3.117978417,-2.801239956,-2.380459845,-1.805844361,-1.133771223,-0.449388004,0.179373447,0.727615446,1.18952567,1.547240331,1.766486836,1.850065303,1.801500197,1.581719766,1.195698384,0.728381096,0.236251907,-0.333119225,-1.020874017,-1.760572451,-2.453938778,-3.062250746,-3.635752053,-4.228694861,-4.929158789,-5.990079933,-7.477104811,-9.114808821,-10.68953408,-12.21369067,-13.89092392,-15.90714545,-18.10906078,-20.19178642,-21.97339386,-23.38004755,-24.45166963,-25.31860615,-26.1101723,-26.82590575,-27.40149679,-27.80202303,-28.07739397,-28.3417509,-28.63268969,-28.93622997,-29.2665218,-29.58365779,-29.86294868
27,-0.157795894,0.168149386,0.492461902,0.815629002,1.13923021,1.464656403,1.792029924,2.118831314,2.431919566,2.63483662,2.774175078,2.885184543,2.976696616,3.008665057,2.969075666,2.896947639,2.823818893,2.783703258,2.797716859,2.863605073,2.981568618,3.147133699,3.346999193,3.550488253,3.744980283,3.917173633,4.065820675,4.208877355,4.36138129,4.526878113,4.705353028,4.894539883,5.083450361,5.263398641,5.443202778,5.630620682,5.825878269,6.040834935,6.287526729,6.565869885,6.880122031,7.267217013,7.709703246,8.159899449,8.616310885,9.072487679,9.509029798,9.898857526,10.22718907,10.49173143,10.7036719,10.87456751,11.04237605,11.23826907,11.45146261,11.67359008,11.89705078,12.12166118,12.35807527,12.59673667,12.8273913,13.06126848,13.31356474,13.59185265,13.92968005,14.39057136,15.05699697,15.93099241,16.95760083,18.09946712,19.35542871
28,-0.298795914,2.583694792,5.454047506,8.305034151,11.12940606,13.9252806,16.69889212,19.4751114,22.30546992,24.91160936,27.41826534,29.79726975,32.08184241,34.34783493,36.71952976,39.2601866,41.97636278,44.82342986,47.72145232,50.60674745,53.46706826,56.26398305,59.022992,61.82556846,64.6827229,67.58728624,70.51529558,73.41882246,76.33234235,79.27689274,82.24330582,85.36918649,88.69605998,92.06003847,95.35693434,98.51785905,101.6047402,104.8199645,108.3477531,112.1844545,116.1643923,120.2044639,124.2482904,128.1910784,132.0522976,135.9699453,139.9473746,143.8219829,147.4894052,150.9194955,154.0607886,156.9621007,159.659991,162.2057898,164.7070289,167.2142296,169.6424643,171.9083174,174.0223737,176.0843294,178.1736745,180.3391128,182.6433364,185.1365897,187.8041988,190.7960237,194.2091137,198.0732504,202.3734814,207.0939434,212.2545302
29,0.222830686,0.236842458,0.250262145,0.266494007,0.29056248,0.326748835,0.376068678,0.431815256,0.46835806,0.630497928,0.872427853,1.197302609,1.610497891,2.071579106,2.522970623,2.923892115,3.26361474,3.528241736,3.722738635,3.854658856,3.943551313,4.061554148,4.199011761,4.300778361,4.330974489,4.317532905,4.313724011,4.342882975,4.37629139,4.35562482,4.254415138,4.089335867,3.905540365,3.735476836,3.609040775,3.591214484,4.237638893,6.067884844,8.059971581,9.869333783,11.63682717,13.48943561,15.4052089,17.49152725,19.77964553,21.74848057,23.39611067,24.78896885,25.99738809,27.09688856,27.99948997,28.52027062,28.70944973,28.74769877,28.70391716,28.59126588,28.41179185,28.18314356,27.94011051,27.71159506,27.54117152,27.45674132,27.49062047,27.68471177,28.05004191,28.53439844,28.98726868,29.30823691,29.5231544,29.56996633,29.42998226
